Postaja,Jan,Feb,Mar,Apr,Maj,Jun,Jul,Avg,Sep,Okt,Nov,Dec
Ljubljana F.,36,40,38,/,28,21,28,25,/,/,56,58
Maribor,28,30,31,48,/,/,/,37,42,47,43,47
Celje,26,25,20,19,15,17,19,20,23,25,40,53
Trbovlje,/,/,/,/,/,/,/,/,/,/,/,/
Zavodnje,5,5,4,3,7,5,2,7,5,11,8,13
Škale,6,6,5,5,5,3,6,7,4,7,3,16
Kovk,7,6,8,6,5,5,5,3,2,5,9,11
Vnajnarje,7,7,5,4,4,3,3,2,5,5,7,8
EIS Celje,50,/,36,32,35,35,31,31,/,/,39,52
