Postaja,Jan,Feb,Mar,Apr,Maj,Jun,Jul,Avg,Sep,Okt,Nov,Dec
Ljubljana F.,99,153,168,135,156,102,79,/,/,/,84,130
Maribor,140,149,112,95,125,89,115,94,100,99,91,107
Celje,95,62,111,/,/,/,/,/,/,/,/,/
Trbovlje,/,/ ,77,65,85,63,65,70,125,73,93,68
Zavodnje,57,73,62,68,22,63,54,43,56,54,55,42
Razbor,69,54,74,78,41,/,/,/,/,/,/,/
Škale,/,/ ,/ ,/ ,/,73,41,67,69,44,34,48
Kovk,11,/,3,2,2,23,59,26,29,31,42,36
Vnajnarje,47,39,34,21,27,19,18,14,28,20,10,7
EIS Celje,109,162,181,101,111,75,90,92,100,146,/,/
