Postaja,Jan,Feb,Mar,Apr,Maj,Jun,Jul,Avg,Sep,Okt,Nov,Dec
Ljubljana F.,72.0,50.0,29.0,32.0,31.0,31.0,21.0,32.0,34.0,28,,
Maribor,,,,,,,,,,41,29.0,30.0
Celje,66.0,49.0,35.0,32.0,30.0,31.0,22.0,31.0,33.0,34,32.0,34.0
Trbovlje,64.0,69.0,44.0,30.0,,,20.0,41.0,43.0,49,45.0,45.0
EIS Celje,66.0,59.0,42.0,36.0,35.0,36.0,31.0,37.0,39.0,43,,
